1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;;;;;
Schluessel;Straftat;Gemeindeschluessel;Stadt-/Landkreis;Kreisart;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasste Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Auffklaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an der Gesamtzahl;;;;;
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9263;Straubing;KfS;8;17;0;0;0;0;8;100;7;7;0;1;14.3;2079254;;9263;Straubing;47,791
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9271;Deggendorf;LK;14;12;0;0;0;0;14;100;15;14;1;7;46.7;2079254;;9271;Deggendorf;119,478
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9272;Freyung-Grafenau;LK;5;6;0;0;0;0;5;100;5;5;0;1;20;2079254;;9272;Freyung-Grafenau;78,362
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9273;Kelheim;LK;8;7;0;0;0;0;8;100;7;7;0;4;57.1;2079254;;9273;Kelheim;123,058
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9274;Landshut;LK;14;9;0;0;0;0;14;100;11;9;2;3;27.3;2079254;;9274;Landshut;159,895
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9275;Passau;LK;23;12;0;0;0;0;23;100;22;21;1;4;18.2;2079254;;9275;Passau;192,656
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9276;Regen;LK;8;10;0;0;0;0;8;100;8;6;2;3;37.5;2079254;;9276;Regen;77,410
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9277;Rottal-Inn;LK;6;5;0;0;0;0;6;100;5;5;0;1;20;2079254;;9277;Rottal-Inn;121,502
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9278;Straubing-Bogen;LK;1;1;0;0;0;0;1;100;1;0;1;0;0;2079254;;9278;Straubing-Bogen;101,120
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9279;Dingolfing-Landau;LK;8;8;0;0;0;0;8;100;8;8;0;3;37.5;2079254;;9279;Dingolfing-Landau;96,683
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9361;Amberg;KfS;10;24;0;0;0;0;10;100;9;9;0;2;22.2;2079254;;9361;Amberg;42,207
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9362;Regensburg;KfS;29;19;0;0;1;0;29;100;27;25;2;12;44.4;2079254;;9362;Regensburg;153,094
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9363;Weiden i.d.OPf.;KfS;14;33;0;0;0;0;14;100;12;11;1;6;50;2079254;;9363;Weiden i.d.OPf.;42,743
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9371;Amberg-Sulzbach;LK;11;11;0;0;0;0;11;100;11;9;2;4;36.4;2079254;;9371;Amberg-Sulzbach;103,049
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9372;Cham;LK;7;5;0;0;0;0;7;100;6;6;0;2;33.3;2079254;;9372;Cham;127,998
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9373;Neumarkt i.d.OPf.;LK;3;2;0;0;0;0;3;100;3;3;0;0;0;2079254;;9373;Neumarkt i.d.OPf.;134,573
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9374;Neustadt a.d.Waldnaab;LK;15;16;0;0;0;0;15;100;13;10;3;0;0;2079254;;9374;Neustadt a.d.Waldnaab;94,450
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9375;Regensburg;LK;10;5;0;0;0;0;10;100;9;6;3;5;55.6;2079254;;9375;Regensburg;194,070
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9376;Schwandorf;LK;20;14;0;0;0;0;20;100;19;18;1;4;21.1;2079254;;9376;Schwandorf;147,872
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9377;Tirschenreuth;LK;10;14;0;0;0;0;10;100;10;10;0;2;20;2079254;;9377;Tirschenreuth;72,046
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9461;Bamberg;KfS;36;47;0;0;0;0;36;100;35;31;4;9;25.7;2079254;;9461;Bamberg;77,373
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9462;Bayreuth;KfS;16;21;0;0;0;0;16;100;25;22;3;1;4;2079254;;9462;Bayreuth;74,783
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9463;Coburg;KfS;4;10;0;0;0;0;4;100;4;3;1;0;0;2079254;;9463;Coburg;41,072
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9464;Hof;KfS;30;65;0;0;0;0;30;100;29;24;5;2;6.9;2079254;;9464;Hof;45,825
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9471;Bamberg;LK;12;8;0;0;0;0;12;100;11;9;2;0;0;2079254;;9471;Bamberg;147,163
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9472;Bayreuth;LK;2;2;0;0;0;0;2;100;2;2;0;0;0;2079254;;9472;Bayreuth;103,664
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9473;Coburg;LK;4;5;0;0;0;0;4;100;4;3;1;1;25;2079254;;9473;Coburg;86,747
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9474;Forchheim;LK;15;13;0;0;0;0;15;100;15;13;2;3;20;2079254;;9474;Forchheim;116,203
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9475;Hof;LK;12;13;0;0;1;0;12;100;11;9;2;4;36.4;2079254;;9475;Hof;94,801
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9476;Kronach;LK;3;4;0;0;0;0;3;100;3;1;2;1;33.3;2079254;;9476;Kronach;66,743
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9477;Kulmbach;LK;9;13;0;0;0;1;9;100;9;9;0;3;33.3;2079254;;9477;Kulmbach;71,566
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9478;Lichtenfels;LK;5;7;0;0;0;0;5;100;5;4;1;0;0;2079254;;9478;Lichtenfels;66,776
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9479;Wunsiedel i.Fichtelgebirge;LK;15;21;0;0;0;0;15;100;14;12;2;2;14.3;2079254;;9479;Wunsiedel i.Fichtelgebirge;72,655
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9561;Ansbach;KfS;6;14;0;0;0;0;6;100;6;6;0;3;50;2079254;;9561;Ansbach;41,798
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9562;Erlangen;KfS;4;4;0;0;0;0;4;100;4;4;0;2;50;2079254;;9562;Erlangen;112,528
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9563;Fürth;KfS;7;5;0;0;0;0;7;100;7;7;0;1;14.3;2079254;;9563;Fürth;128,497
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9564;Nürnberg;KfS;112;22;0;0;0;0;111;99.1;107;92;15;49;45.8;2079254;;9564;Nürnberg;518,370
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9565;Schwabach;KfS;4;10;0;0;0;0;4;100;4;3;1;3;75;2079254;;9565;Schwabach;40,981
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9571;Ansbach;LK;8;4;0;0;0;0;8;100;8;8;0;0;0;2079254;;9571;Ansbach;184,591
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9572;Erlangen-Höchstadt;LK;3;2;0;0;0;0;3;100;3;3;0;0;0;2079254;;9572;Erlangen-Höchstadt;137,262
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9573;Fürth;LK;4;3;0;0;0;0;4;100;3;2;1;0;0;2079254;;9573;Fürth;117,853
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9574;Nürnberger Land;LK;4;2;0;0;0;0;4;100;4;3;1;0;0;2079254;;9574;Nürnberger Land;170,792
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;6;6;0;0;0;0;6;100;6;6;0;1;16.7;2079254;;9575;Neustadt a.d.Aisch-Bad Windsheim;101,014
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9576;Roth;LK;5;4;0;0;0;0;5;100;5;4;1;1;20;2079254;;9576;Roth;126,749
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9577;Weißenburg-Gunzenhausen;LK;8;8;0;0;0;0;8;100;8;8;0;0;0;2079254;;9577;Weißenburg-Gunzenhausen;94,734
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9661;Aschaffenburg;KfS;26;37;0;0;0;0;26;100;25;23;2;4;16;2079254;;9661;Aschaffenburg;71,002
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9662;Schweinfurt;KfS;7;13;0;0;0;0;7;100;7;6;1;2;28.6;2079254;;9662;Schweinfurt;53,426
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9663;Würzburg;KfS;14;11;0;0;0;0;14;100;15;14;1;4;26.7;2079254;;9663;Würzburg;127,934
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9671;Aschaffenburg;LK;9;5;0;0;0;0;9;100;9;8;1;3;33.3;2079254;;9671;Aschaffenburg;174,200
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9672;Bad Kissingen;LK;12;12;0;0;0;0;12;100;14;11;3;6;42.9;2079254;;9672;Bad Kissingen;103,235
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9673;Rhön-Grabfeld;LK;6;8;0;0;0;0;6;100;6;6;0;0;0;2079254;;9673;Rhön-Grabfeld;79,635
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9674;Haßberge;LK;6;7;0;0;0;0;6;100;5;4;1;2;40;2079254;;9674;Haßberge;84,384
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9675;Kitzingen;LK;11;12;0;0;0;0;11;100;11;10;1;3;27.3;2079254;;9675;Kitzingen;91,155
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9676;Miltenberg;LK;13;10;0;0;0;0;13;100;13;13;0;2;15.4;2079254;;9676;Miltenberg;128,743
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9677;Main-Spessart;LK;10;8;0;0;0;0;10;100;9;9;0;1;11.1;2079254;;9677;Main-Spessart;126,158
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9678;Schweinfurt;LK;2;2;0;0;0;0;2;100;2;2;0;0;0;2079254;;9678;Schweinfurt;115,445
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9679;Würzburg;LK;2;1;0;0;0;0;2;100;2;2;0;0;0;2079254;;9679;Würzburg;162,302
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9761;Augsburg;KfS;102;34;0;0;0;0;101;99;97;86;11;32;33;2079254;;9761;Augsburg;296,582
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9762;Kaufbeuren;KfS;13;29;0;0;0;0;13;100;12;10;2;4;33.3;2079254;;9762;Kaufbeuren;44,398
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9763;Kempten (Allgäu);KfS;12;17;0;0;0;0;12;100;12;10;2;0;0;2079254;;9763;Kempten (Allgäu);69,151
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9764;Memmingen;KfS;14;32;0;0;0;0;14;100;14;13;1;5;35.7;2079254;;9764;Memmingen;44,100
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9771;Aichach-Friedberg;LK;13;10;0;0;0;0;13;100;12;12;0;3;25;2079254;;9771;Aichach-Friedberg;134,655
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9772;Augsburg;LK;26;10;0;0;0;0;26;100;25;20;5;7;28;2079254;;9772;Augsburg;253,468
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9773;Dillingen a.d.Donau;LK;19;20;0;0;0;0;19;100;18;16;2;5;27.8;2079254;;9773;Dillingen a.d.Donau;96,562
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9774;Günzburg;LK;26;20;0;0;0;0;26;100;24;20;4;2;8.3;2079254;;9774;Günzburg;127,027
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9775;Neu-Ulm;LK;17;10;0;0;0;0;17;100;17;14;3;9;52.9;2079254;;9775;Neu-Ulm;175,204
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9776;Lindau (Bodensee);LK;11;13;0;0;0;0;11;100;11;10;1;5;45.5;2079254;;9776;Lindau (Bodensee);81,981
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9777;Ostallgäu;LK;16;11;0;0;0;0;16;100;16;15;1;5;31.3;2079254;;9777;Ostallgäu;141,182
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9778;Unterallgäu;LK;19;13;0;0;0;0;19;100;18;14;4;8;44.4;2079254;;9778;Unterallgäu;145,341
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9779;Donau-Ries;LK;15;11;0;0;0;0;15;100;14;14;0;9;64.3;2079254;;9779;Donau-Ries;133,783
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;9780;Oberallgäu;LK;21;13;0;0;0;0;21;100;21;20;1;6;28.6;2079254;;9780;Oberallgäu;156,008
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;10041;Regionalverband Saarbrücken;RV;120;37;0;0;0;0;120;100;116;101;15;33;28.4;2079254;;10041;Regionalverband Saarbrücken;328,714
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;10042;Merzig-Wadern;LK;26;25;0;0;0;0;26;100;24;21;3;9;37.5;2079254;;10042;Merzig-Wadern;103,243
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;10043;Neunkirchen;LK;31;24;0;0;0;0;30;96.8;30;26;4;5;16.7;2079254;;10043;Neunkirchen;131,408
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;10044;Saarlouis;LK;44;23;0;0;0;0;44;100;43;33;10;7;16.3;2079254;;10044;Saarlouis;194,319
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;10045;Saarpfalz-Kreis;LK;23;16;0;0;0;0;23;100;23;21;2;6;26.1;2079254;;10045;Saarpfalz-Kreis;142,196
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;10046;St. Wendel;LK;7;8;0;0;0;0;7;100;7;5;2;0;0;2079254;;10046;St. Wendel;87,007
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;11000;Berlin;KfS;2,329;63;0;0;1;0;2,293;98.5;2,064;1,764;300;812;39.3;2079254;;11000;Berlin;3,669,491
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12051;Brandenburg an der Havel;KfS;22;30;0;0;0;0;22;100;22;19;3;5;22.7;2079254;;12051;Brandenburg an der Havel;72,184
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12052;Cottbus;KfS;18;18;0;0;0;0;18;100;17;17;0;3;17.6;2079254;;12052;Cottbus;99,678
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12053;Frankfurt (Oder);KfS;22;38;0;0;0;0;21;95.5;21;21;0;10;47.6;2079254;;12053;Frankfurt (Oder);57,751
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12054;Potsdam;KfS;36;20;0;0;0;0;36;100;35;31;4;9;25.7;2079254;;12054;Potsdam;180,334
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12060;Barnim;LK;21;11;0;0;0;0;21;100;21;18;3;6;28.6;2079254;;12060;Barnim;185,244
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12061;Dahme-Spreewald;LK;26;15;0;0;0;0;26;100;26;20;6;8;30.8;2079254;;12061;Dahme-Spreewald;170,791
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12062;Elbe-Elster;LK;17;17;0;0;0;0;16;94.1;14;12;2;2;14.3;2079254;;12062;Elbe-Elster;101,827
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12063;Havelland;LK;26;16;0;0;0;0;25;96.2;26;24;2;8;30.8;2079254;;12063;Havelland;162,996
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12064;Märkisch-Oderland;LK;33;17;0;0;0;0;33;100;33;29;4;7;21.2;2079254;;12064;Märkisch-Oderland;195,751
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12065;Oberhavel;LK;30;14;0;0;0;0;30;100;27;24;3;6;22.2;2079254;;12065;Oberhavel;212,914
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12066;Oberspreewald-Lausitz;LK;13;12;0;0;0;0;13;100;12;11;1;0;0;2079254;;12066;Oberspreewald-Lausitz;109,371
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12067;Oder-Spree;LK;25;14;0;0;0;0;23;92;23;21;2;3;13;2079254;;12067;Oder-Spree;178,803
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12068;Ostprignitz-Ruppin;LK;22;22;0;0;0;0;22;100;18;15;3;1;5.6;2079254;;12068;Ostprignitz-Ruppin;98,861
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12069;Potsdam-Mittelmark;LK;27;12;0;0;0;0;27;100;27;26;1;7;25.9;2079254;;12069;Potsdam-Mittelmark;216,566
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12070;Prignitz;LK;10;13;0;0;0;0;10;100;10;10;0;2;20;2079254;;12070;Prignitz;76,158
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12071;Spree-Neiße;LK;11;10;0;0;0;0;11;100;11;10;1;0;0;2079254;;12071;Spree-Neiße;113,720
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12072;Teltow-Fläming;LK;33;19;0;0;0;0;33;100;32;30;2;10;31.3;2079254;;12072;Teltow-Fläming;169,997
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;12073;Uckermark;LK;25;21;0;0;0;0;25;100;23;22;1;5;21.7;2079254;;12073;Uckermark;118,947
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13003;Rostock;KfS;81;39;0;0;0;0;81;100;87;70;17;16;18.4;2079254;;13003;Rostock;209,191
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13004;Schwerin;KfS;45;47;0;0;0;0;44;97.8;41;39;2;12;29.3;2079254;;13004;Schwerin;95,653
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13071;Mecklenburgische Seenplatte;LK;82;32;0;0;0;0;82;100;78;69;9;7;9;2079254;;13071;Mecklenburgische Seenplatte;258,074
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13072;Landkreis Rostock;LK;32;15;0;0;0;0;32;100;32;31;1;3;9.4;2079254;;13072;Landkreis Rostock;215,794
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13073;Vorpommern-Rügen;LK;59;26;0;0;0;0;59;100;55;50;5;3;5.5;2079254;;13073;Vorpommern-Rügen;224,702
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13074;Nordwestmecklenburg;LK;36;23;0;0;0;0;35;97.2;36;32;4;6;16.7;2079254;;13074;Nordwestmecklenburg;157,322
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13075;Vorpommern-Greifswald;LK;48;20;0;0;0;0;48;100;46;42;4;2;4.3;2079254;;13075;Vorpommern-Greifswald;235,623
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;13076;Ludwigslust-Parchim;LK;34;16;0;0;0;0;34;100;31;26;5;5;16.1;2079254;;13076;Ludwigslust-Parchim;211,779
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14511;Chemnitz;KfS;92;37;0;0;0;0;91;98.9;89;76;13;18;20.2;2079254;;14511;Chemnitz;246,334
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14521;Erzgebirgskreis;LK;44;13;0;0;0;0;44;100;41;37;4;3;7.3;2079254;;14521;Erzgebirgskreis;334,948
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14522;Mittelsachsen;LK;37;12;0;0;1;0;37;100;34;33;1;2;5.9;2079254;;14522;Mittelsachsen;304,099
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14523;Vogtlandkreis;LK;52;23;0;0;0;0;52;100;54;50;4;12;22.2;2079254;;14523;Vogtlandkreis;225,997
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14524;Zwickau;LK;69;22;0;0;0;0;69;100;65;59;6;7;10.8;2079254;;14524;Zwickau;315,002
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14612;Dresden;KfS;167;30;0;0;0;0;165;98.8;164;144;20;48;29.3;2079254;;14612;Dresden;556,780
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14625;Bautzen;LK;56;19;0;0;0;0;56;100;49;40;9;7;14.3;2079254;;14625;Bautzen;299,758
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14626;Görlitz;LK;101;40;0;0;0;0;101;100;87;79;8;12;13.8;2079254;;14626;Görlitz;252,725
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14627;Meißen;LK;50;21;0;0;0;0;50;100;49;46;3;4;8.2;2079254;;14627;Meißen;241,717
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14628;Sächsische Schweiz-Osterzgebirge;LK;44;18;0;0;0;0;44;100;44;41;3;8;18.2;2079254;;14628;Sächsische Schweiz-Osterzgebirge;245,586
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14713;Leipzig;KfS;230;39;0;0;0;0;229;99.6;223;200;23;64;28.7;2079254;;14713;Leipzig;593,145
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14729;Leipzig;LK;48;19;0;0;0;0;48;100;48;46;2;8;16.7;2079254;;14729;Leipzig;258,139
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;14730;Nordsachsen;LK;65;33;0;0;1;0;65;100;60;52;8;17;28.3;2079254;;14730;Nordsachsen;197,741
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;15001;Dessau-Roßlau;KfS;36;45;0;0;0;0;36;100;29;27;2;5;17.2;2079254;;15001;Dessau-Roßlau;80,103
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;15002;Halle (Saale);KfS;119;50;0;0;0;0;119;100;113;103;10;31;27.4;2079254;;15002;Halle (Saale);238,762
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;15003;Magdeburg;KfS;64;27;0;0;0;0;63;98.4;56;53;3;19;33.9;2079254;;15003;Magdeburg;237,565
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;15081;Altmarkkreis Salzwedel;LK;22;26;0;0;0;0;22;100;19;17;2;1;5.3;2079254;;15081;Altmarkkreis Salzwedel;83,173
