1;2;3;4;5;6;7;8;9;10;11;12;
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;4;Bremen;16;2.4;0;0;16;100;7;3;42.9
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;2;Hamburg;7;0.4;0;0;6;85.7;7;3;42.9
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;6;Hessen;55;0.9;0;0;52;94.5;48;32;66.7
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;13;Mecklenburg-Vorpommern;14;0.9;0;0;12;85.7;12;2;16.7
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;3;Niedersachsen;104;1.3;2;1.9;99;95.2;97;35;36.1
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;5;Nordrhein-Westfalen;107;0.6;0;0;99;92.5;110;48;43.6
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;7;Rheinland-Pfalz;85;2.1;2;2.4;67;78.8;71;46;64.8
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;10;Saarland;10;1;0;0;8;80;8;3;37.5
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;14;Sachsen;47;1.2;0;0;46;97.9;46;29;63
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;15;Sachsen-Anhalt;9;0.4;0;0;8;88.9;12;3;25
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;1;Schleswig-Holstein;20;0.7;2;10;18;90;26;8;30.8
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;16;Thueringen;16;0.7;0;0;14;87.5;14;2;14.3
541000;Faelschung†technischer†Aufzeichnungen†ß†268†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;823;1;8;1;763;92.7;790;429;54.3
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;8;Baden-Wuerttemberg;16;0.1;0;0;16;100;19;17;89.5
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;9;Bayern;0;0;0;0;0;0;0;0;0
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;11;Berlin;57;1.6;0;0;57;100;54;19;35.2
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;12;Brandenburg;25;1;0;0;21;84;21;13;61.9
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;4;Bremen;2;0.3;0;0;2;100;2;2;100
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;2;Hamburg;4;0.2;0;0;4;100;5;2;40
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;6;Hessen;26;0.4;0;0;26;100;30;23;76.7
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;13;Mecklenburg-Vorpommern;6;0.4;0;0;4;66.7;4;2;50
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;3;Niedersachsen;22;0.3;0;0;20;90.9;24;16;66.7
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;5;Nordrhein-Westfalen;12;0.1;0;0;11;91.7;13;7;53.8
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;7;Rheinland-Pfalz;38;0.9;1;2.6;26;68.4;27;26;96.3
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;10;Saarland;1;0.1;0;0;1;100;1;0;0
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;14;Sachsen;35;0.9;0;0;34;97.1;34;23;67.6
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;15;Sachsen-Anhalt;1;0;0;0;0;0;0;0;0
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;1;Schleswig-Holstein;7;0.2;0;0;6;85.7;7;6;85.7
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;16;Thueringen;0;0;0;0;0;0;0;0;0
541001;Manipulation†von†Fahrtenschreibern†und†EG-Kontrollgeraeten†ß†268†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;252;0.3;1;0.4;228;90.5;241;156;64.7
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;8;Baden-Wuerttemberg;58;0.5;0;0;55;94.8;56;43;76.8
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;9;Bayern;140;1.1;2;1.4;135;96.4;145;101;69.7
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;11;Berlin;3;0.1;0;0;3;100;4;1;25
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;12;Brandenburg;34;1.4;0;0;31;91.2;34;21;61.8
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;4;Bremen;14;2.1;0;0;14;100;5;1;20
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;2;Hamburg;3;0.2;0;0;2;66.7;2;1;50
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;6;Hessen;29;0.5;0;0;26;89.7;19;9;47.4
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;13;Mecklenburg-Vorpommern;8;0.5;0;0;8;100;8;0;0
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;3;Niedersachsen;82;1;2;2.4;79;96.3;74;20;27
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;5;Nordrhein-Westfalen;95;0.5;0;0;88;92.6;97;41;42.3
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;7;Rheinland-Pfalz;47;1.2;1;2.1;41;87.2;44;20;45.5
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;10;Saarland;9;0.9;0;0;7;77.8;7;3;42.9
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;14;Sachsen;12;0.3;0;0;12;100;12;6;50
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;15;Sachsen-Anhalt;8;0.4;0;0;8;100;12;3;25
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;1;Schleswig-Holstein;13;0.5;2;15.4;12;92.3;19;2;10.5
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;16;Thueringen;16;0.7;0;0;14;87.5;14;2;14.3
541079;Sonstige†Faelschung†technischer†Aufzeichnungen;70;Bund echte Zaehlung der Tatverdaechtigen;571;0.7;7;1.2;535;93.7;552;274;49.6
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;8;Baden-Wuerttemberg;292;2.7;28;9.6;236;80.8;157;37;23.6
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;9;Bayern;245;1.9;17;6.9;196;80;150;24;16
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;11;Berlin;6;0.2;0;0;5;83.3;4;0;0
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;12;Brandenburg;5;0.2;0;0;3;60;3;0;0
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;4;Bremen;51;7.6;9;17.6;49;96.1;10;1;10
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;2;Hamburg;7;0.4;0;0;5;71.4;5;1;20
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;6;Hessen;11;0.2;0;0;7;63.6;8;1;12.5
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;13;Mecklenburg-Vorpommern;5;0.3;0;0;4;80;5;0;0
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;3;Niedersachsen;62;0.8;9;14.5;48;77.4;29;2;6.9
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;5;Nordrhein-Westfalen;234;1.3;47;20.1;169;72.2;79;13;16.5
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;7;Rheinland-Pfalz;7;0.2;1;14.3;7;100;7;1;14.3
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;10;Saarland;8;0.8;2;25;3;37.5;3;0;0
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;14;Sachsen;8;0.2;2;25;7;87.5;6;1;16.7
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;1;Schleswig-Holstein;18;0.6;12;66.7;16;88.9;14;2;14.3
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;16;Thueringen;2;0.1;0;0;0;0;0;0;0
542000;Faelschung†zur†Erlangung†von†Betaeubungsmitteln;70;Bund echte Zaehlung der Tatverdaechtigen;961;1.2;127;13.2;755;78.6;474;83;17.5
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;8;Baden-Wuerttemberg;438;4;9;2.1;365;83.3;327;136;41.6
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;9;Bayern;2,600;20.2;46;1.8;1,225;47.1;906;367;40.5
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;11;Berlin;98;2.8;4;4.1;45;45.9;40;13;32.5
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;12;Brandenburg;139;5.6;8;5.8;94;67.6;99;21;21.2
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;4;Bremen;96;14.3;8;8.3;32;33.3;22;4;18.2
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;2;Hamburg;26;1.5;0;0;14;53.8;10;2;20
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;6;Hessen;499;8.1;17;3.4;249;49.9;171;38;22.2
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;13;Mecklenburg-Vorpommern;345;21.4;1;0.3;318;92.2;96;11;11.5
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;3;Niedersachsen;991;12.5;63;6.4;605;61;412;66;16
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;5;Nordrhein-Westfalen;1,879;10.5;78;4.2;612;32.6;574;125;21.8
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;7;Rheinland-Pfalz;237;5.8;6;2.5;172;72.6;169;48;28.4
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;10;Saarland;95;9.5;4;4.2;21;22.1;20;5;25
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;14;Sachsen;128;3.1;4;3.1;80;62.5;79;17;21.5
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;15;Sachsen-Anhalt;119;5.3;1;0.8;68;57.1;80;18;22.5
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;1;Schleswig-Holstein;140;4.9;8;5.7;87;62.1;86;19;22.1
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;16;Thueringen;328;15.1;3;0.9;208;63.4;106;7;6.6
543000;Faelschung†beweiserheblicher†Daten,†Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ßß†269,†270†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;8,158;9.9;260;3.2;4,195;51.4;3,156;890;28.2
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;8;Baden-Wuerttemberg;432;4;9;2.1;362;83.8;324;134;41.4
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;9;Bayern;2,595;20.2;46;1.8;1,220;47;900;366;40.7
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;11;Berlin;95;2.7;3;3.2;44;46.3;39;13;33.3
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;12;Brandenburg;127;5.1;8;6.3;88;69.3;92;21;22.8
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;4;Bremen;96;14.3;8;8.3;32;33.3;22;4;18.2
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;2;Hamburg;24;1.3;0;0;14;58.3;10;2;20
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;6;Hessen;363;5.9;12;3.3;155;42.7;157;37;23.6
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;13;Mecklenburg-Vorpommern;343;21.3;1;0.3;317;92.4;95;10;10.5
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;3;Niedersachsen;959;12.1;58;6;595;62;402;66;16.4
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;5;Nordrhein-Westfalen;1,788;10;69;3.9;582;32.6;551;121;22
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;7;Rheinland-Pfalz;229;5.7;6;2.6;166;72.5;163;47;28.8
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;10;Saarland;88;8.8;4;4.5;19;21.6;17;5;29.4
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;14;Sachsen;128;3.1;4;3.1;80;62.5;79;17;21.5
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;15;Sachsen-Anhalt;119;5.3;1;0.8;68;57.1;80;18;22.5
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;1;Schleswig-Holstein;132;4.6;6;4.5;83;62.9;84;19;22.6
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;16;Thueringen;322;14.8;3;0.9;204;63.4;102;7;6.9
543010;Faelschung†beweiserheblicher†Daten†ß†269†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;7,840;9.5;238;3;4,029;51.4;3,076;880;28.6
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;8;Baden-Wuerttemberg;6;0.1;0;0;3;50;3;2;66.7
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;9;Bayern;5;0;0;0;5;100;6;1;16.7
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;11;Berlin;3;0.1;1;33.3;1;33.3;1;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;12;Brandenburg;12;0.5;0;0;6;50;7;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;4;Bremen;0;0;0;0;0;0;0;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;2;Hamburg;2;0.1;0;0;0;0;0;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;6;Hessen;136;2.2;5;3.7;94;69.1;16;1;6.3
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;13;Mecklenburg-Vorpommern;2;0.1;0;0;1;50;1;1;100
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;3;Niedersachsen;32;0.4;5;15.6;10;31.3;13;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;5;Nordrhein-Westfalen;91;0.5;9;9.9;30;33;24;4;16.7
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;7;Rheinland-Pfalz;8;0.2;0;0;6;75;6;1;16.7
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;10;Saarland;7;0.7;0;0;2;28.6;3;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;14;Sachsen;0;0;0;0;0;0;0;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;1;Schleswig-Holstein;8;0.3;2;25;4;50;2;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;16;Thueringen;6;0.3;0;0;4;66.7;4;0;0
543020;Taeuschung†im†Rechtsverkehr†bei†Datenverarbeitung†ß†270†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;318;0.4;22;6.9;166;52.2;86;10;11.6
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;8;Baden-Wuerttemberg;667;6.1;68;10.2;621;93.1;517;266;51.5
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;9;Bayern;626;4.9;59;9.4;478;76.4;495;266;53.7
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;11;Berlin;610;17.3;52;8.5;266;43.6;204;119;58.3
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;12;Brandenburg;268;10.8;24;9;252;94;172;43;25
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;4;Bremen;73;10.9;18;24.7;56;76.7;53;23;43.4
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;2;Hamburg;117;6.5;31;26.5;42;35.9;40;16;40
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;6;Hessen;391;6.3;38;9.7;361;92.3;280;149;53.2
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;13;Mecklenburg-Vorpommern;61;3.8;5;8.2;60;98.4;32;4;12.5
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;3;Niedersachsen;481;6.1;63;13.1;452;94;350;126;36
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;5;Nordrhein-Westfalen;1,062;5.9;172;16.2;920;86.6;911;371;40.7
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;7;Rheinland-Pfalz;166;4.1;38;22.9;149;89.8;146;47;32.2
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;10;Saarland;193;19.4;16;8.3;188;97.4;48;21;43.8
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;14;Sachsen;118;2.9;17;14.4;98;83.1;53;22;41.5
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;15;Sachsen-Anhalt;529;23.6;17;3.2;528;99.8;341;46;13.5
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;1;Schleswig-Holstein;54;1.9;7;13;47;87;50;10;20
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;16;Thueringen;87;4;5;5.7;82;94.3;72;13;18.1
550000;Geld-†und†Wertzeichenfaelschung,†Faelschung†von†Zahlungskarten†mit†oder†ohne†Garantiefunktion,†Schecks†und†Wechseln†ßß†146-149,†151,†152,†152a,†152b†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;5,503;6.7;630;11.4;4,600;83.6;3,696;1,495;40.4
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;8;Baden-Wuerttemberg;30;0.3;1;3.3;30;100;26;15;57.7
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;9;Bayern;6;0;1;16.7;6;100;10;7;70
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;11;Berlin;2;0.1;0;0;2;100;6;6;100
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;12;Brandenburg;1;0;0;0;1;100;3;3;100
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;4;Bremen;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;2;Hamburg;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;6;Hessen;1;0;0;0;1;100;1;1;100
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;13;Mecklenburg-Vorpommern;9;0.6;1;11.1;9;100;4;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;3;Niedersachsen;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;5;Nordrhein-Westfalen;2;0;0;0;2;100;2;1;50
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;7;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;10;Saarland;1;0.1;0;0;1;100;2;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;14;Sachsen;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;16;Thueringen;2;0.1;0;0;2;100;2;0;0
550010;Gewerbs-†und†bandenmaeﬂiges†Geldfaelschung†ß†146†Abs.†2†StGB;70;Bund echte Zaehlung der Tatverdaechtigen;54;0.1;3;5.6;54;100;56;33;58.9
550020;Wertpapierfaelschung;8;Baden-Wuerttemberg;1;0;0;0;1;100;1;0;0
550020;Wertpapierfaelschung;9;Bayern;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;11;Berlin;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;12;Brandenburg;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;4;Bremen;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;2;Hamburg;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;6;Hessen;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;13;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;3;Niedersachsen;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;5;Nordrhein-Westfalen;1;0;0;0;1;100;1;1;100
550020;Wertpapierfaelschung;7;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;10;Saarland;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;14;Sachsen;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;15;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;1;Schleswig-Holstein;0;0;0;0;0;0;0;0;0
550020;Wertpapierfaelschung;16;Thueringen;0;0;0;0;0;0;0;0;0
